,rule,precision,recall
364,"[Rule(attribute='SMOKE', value=1.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=1.0), Rule(attribute='Height', value=1.0), Rule(attribute='Weight', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=1.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='FAF', value=0.0)]",1.0,0.006211180124223602
365,"[Rule(attribute='SMOKE', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Height', value=1.0), Rule(attribute='Weight', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=1.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=0.0)]",1.0,0.007142857142857143
366,"[Rule(attribute='SMOKE', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Height', value=2.0), Rule(attribute='Weight', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=0.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=2.0)]",1.0,0.007194244604316547
367,"[Rule(attribute='SMOKE', value=1.0), Rule(attribute='Height', value=1.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=1.0), Rule(attribute='Weight', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=1.0)]",1.0,0.007246376811594203
368,"[Rule(attribute='SMOKE', value=1.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=1.0), Rule(attribute='Height', value=2.0), Rule(attribute='Weight', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='FAF', value=1.0)]",1.0,0.00625
369,"[Rule(attribute='CAEC', value=1.0), Rule(attribute='SCC', value=1.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='Weight', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='FAF', value=1.0)]",1.0,0.0072992700729927005
370,"[Rule(attribute='SCC', value=1.0), Rule(attribute='Height', value=2.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='Weight', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='FAF', value=2.0)]",1.0,0.006993006993006993
371,"[Rule(attribute='SCC', value=1.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=1.0), Rule(attribute='Weight', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=2.0)]",1.0,0.007352941176470588
372,"[Rule(attribute='SCC', value=1.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=1.0), Rule(attribute='Weight', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=2.0)]",1.0,0.007407407407407408
373,"[Rule(attribute='Weight', value=1.0), Rule(attribute='SCC', value=1.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=1.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=2.0)]",1.0,0.006289308176100629
374,"[Rule(attribute='CAEC', value=1.0), Rule(attribute='SCC', value=1.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=0.0), Rule(attribute='Weight', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='FAF', value=2.0)]",1.0,0.007462686567164179
375,"[Rule(attribute='CAEC', value=1.0), Rule(attribute='SCC', value=1.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=0.0), Rule(attribute='Weight', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='FAF', value=1.0)]",1.0,0.007518796992481203
376,"[Rule(attribute='CAEC', value=1.0), Rule(attribute='SCC', value=1.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=0.0), Rule(attribute='Weight', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=1.0)]",1.0,0.007575757575757576
377,"[Rule(attribute='SCC', value=1.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=0.0), Rule(attribute='Weight', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='FAF', value=1.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=2.0)]",1.0,0.007246376811594203
378,"[Rule(attribute='SCC', value=1.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=0.0), Rule(attribute='Weight', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=1.0)]",1.0,0.0072992700729927005
379,"[Rule(attribute='SCC', value=1.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=0.0), Rule(attribute='Weight', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='FAF', value=2.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='TUE', value=1.0)]",1.0,0.007042253521126761
380,"[Rule(attribute='SCC', value=1.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=0.0), Rule(attribute='Weight', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=1.0)]",1.0,0.0070921985815602835
381,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=2.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=2.0)]",1.0,0.007142857142857143
382,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='FCVC', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='NCP', value=0.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=1.0)]",1.0,0.007633587786259542
383,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='NCP', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=1.0)]",1.0,0.007692307692307693
384,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=1.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=1.0)]",1.0,0.007751937984496124
385,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='FAF', value=1.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=3.0)]",1.0,0.0078125
386,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=1.0)]",1.0,0.007874015748031496
387,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=0.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=2.0)]",1.0,0.007936507936507936
388,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=2.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='FAF', value=2.0)]",1.0,0.014388489208633094
389,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=1.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=1.0)]",1.0,0.0072992700729927005
390,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='FAF', value=1.0)]",1.0,0.007352941176470588
391,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=3.0), Rule(attribute='FAF', value=2.0)]",1.0,0.02962962962962963
392,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='CALC', value=3.0), Rule(attribute='FAF', value=2.0), Rule(attribute='TUE', value=2.0)]",1.0,0.007633587786259542
393,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='FAF', value=2.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=3.0), Rule(attribute='SCC', value=0.0)]",1.0,0.007692307692307693
394,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='FAF', value=2.0), Rule(attribute='CALC', value=3.0), Rule(attribute='TUE', value=2.0)]",1.0,0.015503875968992248
395,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='TUE', value=2.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=1.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='FAF', value=2.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=4.0), Rule(attribute='SCC', value=0.0)]",1.0,0.008
396,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='CAEC', value=1.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=4.0), Rule(attribute='FAF', value=2.0)]",1.0,0.007874015748031496
397,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='FAF', value=2.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=0.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=4.0), Rule(attribute='SCC', value=0.0)]",1.0,0.007936507936507936
398,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='FAF', value=2.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='CALC', value=3.0), Rule(attribute='TUE', value=1.0), Rule(attribute='MTRANS', value=0.0)]",1.0,0.04
399,"[Rule(attribute='Weight', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='FAF', value=2.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=3.0)]",1.0,0.06666666666666667
400,"[Rule(attribute='FCVC', value=0.0), Rule(attribute='Age', value=1.0), Rule(attribute='Height', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Weight', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='FAF', value=1.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='TUE', value=1.0)]",1.0,0.0058823529411764705
401,"[Rule(attribute='Age', value=2.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Height', value=1.0), Rule(attribute='Weight', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='FAF', value=1.0)]",1.0,0.006329113924050633
402,"[Rule(attribute='Weight', value=2.0), Rule(attribute='Height', value=2.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=1.0)]",1.0,0.1724137931034483
403,"[Rule(attribute='Age', value=2.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Height', value=1.0), Rule(attribute='Weight', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='FAF', value=2.0)]",1.0,0.012738853503184714
404,"[Rule(attribute='Weight', value=0.0), Rule(attribute='MTRANS', value=4.0), Rule(attribute='Age', value=1.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Height', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='FAF', value=1.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=3.0), Rule(attribute='SCC', value=0.0)]",1.0,0.008064516129032258
405,"[Rule(attribute='CAEC', value=1.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='Age', value=0.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Height', value=0.0), Rule(attribute='Weight', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='FAF', value=2.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=2.0), Rule(attribute='SCC', value=0.0)]",1.0,0.008130081300813009
406,"[Rule(attribute='Weight', value=0.0), Rule(attribute='MTRANS', value=4.0), Rule(attribute='Age', value=1.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Height', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='FAF', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=2.0), Rule(attribute='SCC', value=0.0)]",1.0,0.00819672131147541
